Date,STI,Hang_Seng,KOSPI,Nikkei_225,Shanghai_Composite,SP500
2004-11-30,2027.66,14060.05,878.06,10899.25,1340.77,1173.82
2004-12-01,2038.84,14162.8,876.8,10784.25,1334.94,1191.37
2004-12-02,2062.76,14261.79,884.1,10973.07,1333.09,1190.33
2004-12-03,2061.58,14211.84,882.55,11074.89,1337.2,1191.17
2004-12-06,2032.38,14256.86,870.75,10981.96,1339.64,1190.25
2004-12-07,2016.26,14235.78,861.07,10873.63,1323.75,1177.07
2004-12-08,2020.66,14022.32,871.74,10941.37,1326.44,1182.81
2004-12-09,1999.14,14008.82,861.31,10776.63,1338.81,1189.24
2004-12-10,2016.33,13901.81,844.85,10756.8,1317.72,1188.0
2004-12-13,2017.29,13886.16,844.2,10789.25,1309.69,1198.68
2004-12-14,2031.29,14043.52,849.4,10915.58,1307.55,1203.38
2004-12-15,2048.79,14078.54,868.84,10956.46,1313.05,1205.72
2004-12-16,2034.3,14024.63,873.7,10924.37,1305.02,1203.21
2004-12-17,2057.98,13992.44,875.13,11078.32,1290.49,1194.2
2004-12-20,2056.24,14214.04,884.31,11103.42,1275.46,1194.65
2004-12-21,2063.59,14180.79,882.82,11125.92,1275.17,1205.45
2004-12-22,2055.77,14151.08,883.38,11209.44,1307.57,1209.57
2004-12-28,2058.12,14196.95,878.43,11424.13,1278.94,1213.54
2004-12-29,2057.82,14266.38,884.27,11381.56,1274.31,1213.45
2004-12-30,2061.56,14163.55,895.92,11488.76,1273.71,1213.55
2005-01-04,2068.49,14045.9,886.9,11517.75,1242.77,1188.05
2005-01-05,2071.04,13764.36,885.19,11437.52,1251.94,1183.74
2005-01-06,2089.82,13712.04,871.28,11492.26,1239.43,1187.89
2005-01-07,2085.58,13574.86,870.84,11433.24,1244.75,1186.19
2005-01-11,2092.21,13509.25,884.29,11539.99,1257.46,1182.99
2005-01-12,2079.8,13565.31,880.03,11453.39,1256.92,1187.7
2005-01-13,2082.34,13573.28,885.54,11358.22,1256.31,1177.45
2005-01-14,2076.13,13494.78,905.1,11438.39,1245.62,1184.52
2005-01-18,2084.19,13604.22,920.57,11423.26,1225.45,1195.98
2005-01-19,2097.39,13678.63,916.27,11405.34,1218.11,1184.63
2005-01-20,2085.39,13543.59,909.37,11284.77,1204.39,1175.41
2005-01-24,2074.24,13386.99,923.11,11289.49,1255.78,1163.75
2005-01-25,2065.71,13584.06,915.1,11276.91,1254.23,1168.41
2005-01-26,2086.93,13623.68,927.0,11376.57,1241.96,1174.07
2005-01-27,2073.12,13628.91,924.87,11341.31,1225.89,1174.55
2005-01-28,2089.51,13650.06,921.59,11320.58,1213.67,1171.36
2005-01-31,2096.32,13721.69,932.7,11387.59,1191.82,1181.27
2005-02-01,2094.65,13578.26,923.69,11384.4,1188.93,1189.41
2005-02-02,2108.69,13555.8,921.44,11407.14,1252.5,1193.19
2005-02-03,2108.16,13515.33,928.79,11389.35,1242.31,1189.89
2005-02-04,2113.58,13585.17,933.55,11360.4,1269.0,1203.03
2005-02-16,2155.1,14015.49,971.56,11601.68,1278.88,1210.34
2005-02-17,2164.2,13967.82,972.56,11582.72,1276.13,1200.75
2005-02-18,2168.86,14087.87,984.1,11660.12,1258.97,1201.59
2005-02-22,2146.73,14090.52,977.8,11597.71,1309.28,1184.16
2005-02-23,2136.42,13957.94,968.43,11500.18,1309.47,1190.8
2005-02-24,2152.59,14060.91,987.1,11531.15,1309.95,1200.2
2005-02-25,2135.08,14157.09,996.95,11658.25,1312.44,1211.37
2005-02-28,2119.4,14195.35,1011.36,11740.6,1306.0,1203.6
2005-03-02,2144.36,13850.78,1007.48,11813.71,1287.45,1210.08
2005-03-03,2147.53,13892.37,1010.92,11856.46,1294.34,1210.47
2005-03-04,2154.55,13730.78,1012.96,11873.05,1287.71,1222.12
2005-03-07,2166.12,13771.95,1007.5,11925.36,1293.74,1225.31
2005-03-08,2160.63,13881.71,1000.28,11886.91,1318.27,1219.43
2005-03-09,2184.29,13941.47,1008.79,11966.69,1316.79,1207.01
2005-03-10,2170.2,13856.02,998.66,11864.91,1286.23,1209.25
2005-03-11,2169.41,13890.93,1022.79,11923.89,1289.94,1200.08
2005-03-14,2168.97,13906.85,1019.69,11850.25,1293.5,1206.83
2005-03-15,2163.93,13816.75,993.13,11821.09,1269.14,1197.75
2005-03-16,2169.64,13832.52,993.13,11873.18,1255.59,1188.07
2005-03-17,2159.89,13817.99,980.05,11775.5,1243.47,1190.21
2005-03-18,2174.49,13828.37,979.72,11879.81,1227.4,1189.65
2005-03-22,2176.41,13776.47,980.41,11841.97,1206.92,1171.71
2005-03-23,2145.1,13603.61,966.81,11739.12,1201.65,1172.53
2005-03-24,2151.45,13597.1,956.33,11745.97,1208.19,1171.42
2005-03-29,2127.71,13411.88,958.96,11599.82,1195.02,1165.36
2005-03-30,2123.16,13425.75,955.45,11565.88,1172.57,1181.41
2005-03-31,2141.43,13516.88,965.68,11668.95,1181.24,1180.59
2005-04-01,2143.75,13491.35,981.9,11723.63,1223.57,1172.92
2005-04-04,2157.8,13513.41,982.5,11667.54,1202.97,1176.12
2005-04-06,2165.78,13562.26,988.0,11827.16,1214.87,1184.07
2005-04-07,2176.39,13602.35,988.9,11810.99,1225.49,1191.14
2005-04-08,2181.94,13666.72,992.17,11874.75,1248.52,1181.2
2005-04-11,2181.58,13659.93,985.94,11745.64,1240.97,1181.21
2005-04-12,2173.56,13658.05,981.79,11670.3,1219.51,1187.76
2005-04-13,2174.09,13799.62,981.31,11637.52,1248.2,1173.79
2005-04-14,2168.59,13772.4,953.92,11563.17,1234.33,1162.05
2005-04-15,2150.23,13638.75,947.22,11370.69,1216.96,1142.62
2005-04-18,2107.67,13355.23,925.0,10938.44,1197.73,1145.98
2005-04-19,2128.71,13444.09,932.45,11065.86,1199.9,1152.78
2005-04-20,2129.25,13501.63,937.36,11088.58,1184.19,1137.5
2005-04-21,2137.73,13597.31,939.14,10984.39,1172.56,1159.95
2005-04-22,2136.91,13693.55,940.79,11045.95,1169.19,1152.12
2005-04-25,2137.39,13750.23,946.17,11073.77,1157.97,1162.1
2005-04-26,2149.64,13859.58,944.46,11035.83,1165.33,1151.83
2005-04-27,2145.34,13839.64,930.16,11005.42,1148.76,1156.38
2005-04-28,2140.24,13909.42,917.73,11008.9,1169.12,1143.22
2005-05-09,2166.29,14085.09,935.2,11171.32,1130.83,1178.84
2005-05-10,2165.85,14018.38,934.28,11159.46,1135.56,1166.22
2005-05-11,2173.14,13939.8,923.38,11120.7,1124.27,1171.11
2005-05-12,2181.19,13968.28,921.21,11077.94,1103.99,1159.36
2005-05-13,2171.67,13866.81,923.19,11049.11,1107.63,1154.05
2005-05-17,2154.37,13667.03,927.16,10825.39,1099.64,1173.8
2005-05-18,2153.65,13627.01,930.36,10835.41,1102.96,1185.56
2005-05-19,2167.27,13698.93,952.09,11077.16,1103.47,1191.08
2005-05-20,2173.77,13717.42,952.19,11037.29,1099.27,1189.28
2005-05-24,2175.2,13719.32,951.61,11133.65,1073.85,1194.07
2005-05-25,2160.47,13562.06,941.3,11014.43,1072.14,1190.01
2005-05-26,2152.56,13569.99,943.91,11027.94,1058.87,1197.62
2005-05-27,2154.7,13714.78,960.91,11192.33,1051.95,1198.78
2005-05-31,2161.77,13867.07,970.21,11276.59,1060.74,1191.5
2005-06-01,2176.93,13873.07,969.51,11329.67,1039.19,1202.22
2005-06-02,2191.55,13814.58,970.88,11280.05,1016.06,1204.29
2005-06-03,2192.67,13818.45,976.09,11300.05,1013.64,1196.02
2005-06-07,2206.84,13837.29,970.88,11217.45,1030.94,1197.26
2005-06-08,2198.29,13898.55,976.22,11281.03,1115.58,1194.67
2005-06-09,2198.56,13898.31,987.58,11160.88,1131.05,1200.93
2005-06-10,2220.43,13934.76,990.79,11304.23,1108.29,1198.11
2005-06-13,2218.86,13952.02,990.49,11311.51,1106.29,1200.82
2005-06-14,2202.19,13904.81,983.75,11335.92,1093.46,1203.91
2005-06-15,2201.91,13914.3,1001.94,11415.88,1072.84,1206.58
2005-06-16,2202.74,13833.53,1003.14,11416.38,1086.01,1210.96
2005-06-17,2209.15,13912.03,1003.68,11514.03,1085.61,1216.96
2005-06-20,2197.38,13945.77,994.65,11483.35,1115.62,1216.1
2005-06-21,2196.64,13979.35,989.99,11488.74,1101.49,1213.61
2005-06-22,2206.34,14161.02,1002.15,11547.28,1102.03,1213.88
2005-06-23,2223.45,14190.44,1010.8,11576.75,1093.7,1200.73
2005-06-24,2223.72,14230.29,1002.43,11537.03,1101.88,1191.57
2005-06-27,2206.71,14176.04,991.11,11414.28,1124.64,1190.69
2005-06-28,2197.61,14287.44,994.74,11513.83,1108.59,1201.57
2005-06-29,2202.27,14277.28,999.08,11577.44,1104.99,1199.85
2005-06-30,2212.66,14201.06,1008.16,11584.01,1080.94,1191.33
2005-07-05,2222.61,14124.8,1018.81,11616.7,1039.04,1204.99
2005-07-06,2234.13,14149.93,1019.01,11603.53,1033.55,1194.94
2005-07-07,2212.34,14030.81,1026.82,11590.14,1038.6,1197.87
2005-07-08,2215.99,13964.47,1021.95,11565.99,1017.98,1211.86
2005-07-11,2241.19,14157.24,1040.43,11674.79,1011.5,1219.44
2005-07-12,2235.59,14146.95,1043.88,11692.14,1046.16,1222.21
2005-07-13,2239.01,14307.3,1050.16,11659.84,1037.39,1223.29
2005-07-14,2250.16,14491.54,1061.93,11764.26,1040.42,1226.5
2005-07-15,2250.29,14504.29,1059.6,11758.68,1026.11,1227.92
2005-07-19,2292.92,14567.74,1075.48,11764.84,1014.35,1229.35
2005-07-20,2309.26,14602.7,1074.4,11789.35,1021.05,1235.2
2005-07-21,2311.14,14620.14,1074.65,11786.73,1020.63,1227.04
2005-07-22,2319.34,14786.46,1074.22,11695.05,1046.32,1233.68
2005-07-25,2309.61,14794.03,1089.7,11762.65,1045.4,1229.03
2005-07-26,2321.77,14769.93,1090.6,11737.96,1072.81,1231.16
2005-07-27,2333.62,14801.86,1093.03,11835.08,1089.91,1236.79
2005-07-28,2346.19,14813.32,1104.72,11858.31,1086.55,1243.72
2005-07-29,2352.56,14880.98,1111.29,11899.6,1083.03,1234.18
2005-08-01,2365.72,14978.88,1115.98,11946.92,1088.95,1235.35
2005-08-02,2377.13,15137.08,1118.83,11940.2,1104.04,1244.12
2005-08-03,2365.19,15118.5,1117.11,11981.8,1107.7,1245.04
2005-08-04,2362.39,15111.54,1111.39,11883.31,1102.59,1235.86
2005-08-05,2338.87,15051.32,1089.36,11766.48,1128.74,1226.42
2005-08-08,2348.21,15108.94,1086.64,11778.98,1138.88,1223.13
2005-08-10,2338.49,15346.41,1104.86,12098.08,1165.03,1229.13
2005-08-11,2305.97,15445.2,1123.77,12263.32,1183.58,1237.81
2005-08-12,2303.2,15450.95,1130.22,12261.68,1167.92,1230.39
2005-08-16,2305.3,15443.62,1116.93,12315.67,1177.28,1219.34
2005-08-17,2280.23,15449.58,1113.25,12273.12,1192.83,1220.24
2005-08-18,2282.7,15148.09,1092.71,12307.37,1148.04,1219.02
2005-08-19,2286.36,15038.61,1089.88,12291.73,1150.18,1219.71
2005-08-22,2300.95,15218.63,1116.68,12452.51,1158.6,1221.73
2005-08-23,2289.66,14973.89,1115.84,12472.93,1149.96,1217.59
2005-08-24,2278.35,14873.85,1094.21,12502.26,1167.14,1209.59
2005-08-25,2284.4,14889.1,1097.29,12405.16,1172.47,1212.37
2005-08-26,2286.55,14982.89,1086.55,12439.48,1171.86,1205.1
2005-08-29,2272.0,14836.97,1063.16,12309.83,1154.43,1212.28
2005-08-30,2268.49,14922.22,1072.61,12453.14,1146.39,1208.41
2005-08-31,2275.43,14903.55,1083.33,12413.6,1162.8,1220.33
2005-09-01,2295.54,15143.75,1106.37,12506.97,1184.93,1221.59
2005-09-02,2300.89,15221.89,1115.83,12600.0,1188.85,1218.02
2005-09-06,2289.37,15160.78,1122.65,12599.43,1173.32,1233.39
2005-09-07,2296.9,15224.57,1142.99,12607.59,1194.31,1236.36
2005-09-08,2297.9,15166.17,1145.26,12533.89,1194.41,1231.67
2005-09-09,2301.28,15165.77,1152.5,12692.04,1189.62,1241.48
2005-09-12,2325.11,15199.79,1158.36,12896.43,1188.21,1240.56
2005-09-13,2310.35,15070.56,1158.12,12901.95,1207.16,1231.2
2005-09-14,2313.35,15086.62,1170.77,12834.25,1217.26,1227.16
2005-09-15,2317.67,15041.02,1169.59,12986.78,1217.28,1227.73
2005-09-16,2306.38,14983.2,1174.13,12958.68,1212.95,1237.91
2005-09-20,2307.42,15241.86,1190.93,13148.57,1212.62,1221.34
2005-09-21,2298.65,15223.62,1196.67,13196.57,1187.99,1210.2
2005-09-22,2290.68,15179.95,1199.97,13159.36,1159.96,1214.62
2005-09-26,2317.58,15274.31,1206.41,13392.63,1155.04,1215.63
2005-09-27,2306.5,15189.88,1209.63,13310.04,1133.24,1215.66
2005-09-28,2301.84,15221.46,1228.57,13435.91,1131.77,1216.89
2005-09-29,2299.29,15431.25,1231.22,13617.24,1155.48,1227.68
2005-09-30,2305.14,15428.52,1221.01,13574.3,1155.61,1228.81
2005-10-12,2320.53,14575.02,1217.06,13463.74,1161.85,1177.68
2005-10-13,2320.7,14621.83,1193.44,13449.24,1152.61,1176.84
2005-10-14,2303.24,14485.88,1190.17,13420.54,1139.55,1186.57
2005-10-17,2288.54,14541.35,1176.36,13400.29,1131.38,1190.1
2005-10-18,2284.16,14597.4,1186.22,13352.24,1141.2,1178.14
2005-10-19,2218.13,14372.76,1153.13,13129.49,1134.61,1195.76
2005-10-20,2226.88,14408.94,1162.23,13190.46,1135.95,1177.8
2005-10-21,2239.36,14487.85,1183.48,13199.95,1141.32,1179.59
2005-10-24,2222.83,14402.35,1184.6,13106.18,1141.17,1199.38
2005-10-25,2226.46,14424.88,1181.28,13280.62,1121.92,1196.54
2005-10-26,2228.79,14458.14,1179.0,13395.02,1097.16,1191.38
2005-10-27,2201.9,14381.06,1166.36,13417.08,1097.78,1178.9
2005-10-28,2192.41,14215.83,1140.72,13346.54,1080.87,1198.41
2005-10-31,2216.77,14386.37,1158.11,13606.5,1092.82,1207.01
2005-11-02,2255.54,14597.48,1208.38,13894.78,1104.79,1214.76
2005-11-04,2266.52,14585.79,1221.98,14075.96,1100.05,1220.14
2005-11-07,2257.08,14365.79,1218.47,14061.6,1100.65,1222.81
2005-11-08,2271.99,14403.2,1226.71,14036.73,1110.15,1218.59
2005-11-09,2270.33,14597.55,1227.59,14072.2,1108.15,1220.65
2005-11-10,2258.25,14633.33,1234.43,14080.88,1088.3,1230.96
2005-11-11,2266.03,14740.6,1256.12,14155.06,1090.19,1234.72
2005-11-14,2254.15,14629.49,1257.63,14116.04,1088.65,1233.76
2005-11-15,2240.49,14627.41,1253.86,14091.77,1087.51,1229.01
2005-11-16,2254.46,14650.54,1267.16,14170.87,1095.89,1231.21
2005-11-17,2261.49,14787.98,1269.35,14411.79,1095.31,1242.8
2005-11-18,2293.2,14883.32,1272.25,14623.12,1117.0,1248.27
2005-11-21,2282.5,14885.57,1268.8,14680.43,1119.94,1254.85
2005-11-22,2278.04,14885.65,1244.5,14708.32,1098.66,1261.23
2005-11-25,2295.73,15081.47,1293.22,14784.29,1114.92,1268.25
2005-11-28,2308.54,15100.0,1293.74,14986.94,1110.82,1257.46
2005-11-29,2302.88,15028.76,1279.38,14927.7,1096.99,1257.48
2005-11-30,2300.25,14937.14,1297.44,14872.15,1099.26,1249.48
2005-12-01,2310.99,15068.03,1305.98,15130.5,1098.75,1264.67
2005-12-02,2332.52,15200.38,1310.12,15421.6,1094.29,1265.08
2005-12-05,2332.61,15158.82,1315.15,15551.31,1079.2,1262.09
2005-12-06,2308.35,14990.61,1321.06,15423.38,1087.79,1263.7
2005-12-07,2311.81,15134.95,1324.75,15484.66,1099.61,1257.37
2005-12-08,2305.71,14879.16,1324.2,15183.36,1098.32,1255.84
2005-12-09,2321.1,14910.51,1317.42,15404.05,1113.48,1259.37
2005-12-12,2331.4,14984.4,1333.23,15738.7,1116.37,1260.43
2005-12-13,2323.97,14942.62,1336.48,15778.86,1117.85,1267.43
2005-12-14,2324.38,14976.26,1334.27,15464.58,1125.39,1272.74
2005-12-15,2325.73,15059.02,1337.68,15254.44,1123.56,1270.94
2005-12-16,2325.53,15029.81,1321.04,15173.07,1127.51,1267.32
2005-12-19,2326.55,15182.89,1339.4,15391.48,1131.75,1259.92
2005-12-20,2328.72,15169.17,1341.0,15641.26,1136.34,1259.62
2005-12-21,2332.67,15221.42,1354.16,15957.57,1130.76,1262.79
2005-12-22,2323.66,15182.53,1350.87,15941.37,1135.24,1268.12
2005-12-28,2337.89,15101.54,1368.16,16194.61,1157.03,1258.17
2005-12-29,2345.38,15045.59,1379.37,16344.2,1169.86,1254.42
2006-01-04,2384.14,15200.06,1402.11,16361.54,1180.96,1273.46
2006-01-05,2403.75,15271.13,1395.51,16425.37,1197.27,1273.48
2006-01-06,2420.74,15344.44,1412.78,16428.21,1209.42,1285.45
2006-01-11,2418.65,15650.88,1394.09,16363.59,1211.05,1294.18
2006-01-12,2407.38,15719.37,1402.58,16445.19,1226.7,1286.06
2006-01-13,2405.86,15787.97,1416.28,16454.95,1221.46,1287.61
2006-01-17,2376.96,15576.2,1389.58,15805.95,1208.44,1282.93
2006-01-18,2359.3,15481.21,1352.91,15341.18,1233.35,1277.93
2006-01-19,2378.52,15670.42,1360.64,15696.28,1251.58,1285.04
2006-01-20,2388.91,15662.08,1324.78,15696.69,1255.31,1261.49
2006-01-23,2364.97,15464.77,1297.43,15360.65,1255.77,1263.82
2006-01-24,2368.32,15530.57,1326.83,15648.89,1252.06,1266.86
2006-01-25,2378.64,15520.39,1342.59,15651.0,1258.05,1264.68
2006-02-06,2441.08,15548.06,1341.64,16747.76,1287.63,1265.02
2006-02-07,2448.73,15517.01,1332.28,16720.99,1282.1,1254.78
2006-02-08,2428.25,15373.44,1310.99,16272.68,1290.06,1265.65
2006-02-09,2431.62,15413.43,1321.66,16439.67,1269.45,1263.78
2006-02-10,2423.59,15425.95,1335.23,16257.83,1282.66,1266.99
2006-02-13,2429.5,15312.09,1320.79,15877.66,1279.64,1262.86
2006-02-14,2440.98,15420.32,1328.21,16184.87,1286.33,1275.53
2006-02-15,2424.17,15423.26,1303.84,15932.83,1299.17,1280.0
2006-02-16,2434.66,15450.88,1314.32,16043.67,1270.63,1289.38
2006-02-17,2431.34,15475.69,1332.73,15713.45,1267.41,1287.24
2006-02-21,2443.56,15627.24,1346.49,15894.94,1288.42,1283.03
2006-02-22,2427.89,15635.72,1340.58,15781.78,1284.23,1292.67
2006-02-23,2435.58,15812.53,1361.23,16096.1,1288.85,1287.79
2006-02-24,2453.67,15856.05,1365.82,16101.91,1296.87,1289.43
2006-02-27,2477.37,15949.89,1374.88,16192.95,1297.19,1294.12
2006-02-28,2481.96,15918.48,1371.59,16205.43,1299.03,1280.66
2006-03-02,2480.3,15882.45,1367.7,15909.76,1285.67,1289.14
2006-03-03,2493.43,15802.0,1328.95,15663.34,1293.3,1287.23
2006-03-06,2512.88,15811.83,1344.76,15901.16,1288.95,1278.26
2006-03-07,2489.15,15602.36,1316.67,15726.02,1259.92,1275.88
2006-03-08,2502.6,15493.09,1314.05,15627.49,1250.38,1278.47
2006-03-09,2504.25,15510.13,1311.21,16036.91,1245.17,1272.23
2006-03-10,2496.73,15445.05,1320.07,16115.63,1245.65,1281.42
2006-03-13,2512.14,15542.07,1338.28,16361.51,1259.67,1284.13
2006-03-14,2506.7,15519.76,1326.3,16238.36,1259.04,1297.48
2006-03-15,2498.02,15720.36,1333.98,16319.04,1274.81,1303.02
2006-03-16,2498.93,15729.04,1335.98,16096.21,1274.19,1305.33
2006-03-17,2494.41,15801.66,1341.12,16339.73,1269.46,1307.25
2006-03-20,2512.6,15929.95,1346.69,16624.8,1288.42,1305.08
2006-03-22,2489.27,15642.81,1309.83,16495.48,1296.71,1305.04
2006-03-23,2491.64,15771.17,1312.26,16489.37,1302.46,1301.67
2006-03-24,2497.31,15716.46,1321.23,16560.87,1294.7,1302.95
2006-03-27,2504.23,15815.87,1330.34,16650.1,1295.92,1301.61
2006-03-28,2513.57,15856.58,1331.31,16690.24,1298.79,1293.23
2006-03-29,2520.75,15745.11,1332.72,16938.41,1305.57,1302.89
2006-03-30,2521.04,15880.69,1338.14,17045.34,1294.72,1300.25
2006-03-31,2533.4,15805.04,1359.6,17059.66,1298.3,1294.87
2006-04-03,2548.68,16063.75,1379.75,17333.31,1319.47,1297.81
2006-04-04,2532.59,16100.09,1385.64,17292.91,1329.8,1305.93
2006-04-06,2542.64,16411.13,1397.0,17489.33,1339.74,1309.04
2006-04-07,2552.05,16471.78,1402.36,17563.37,1342.96,1295.5
2006-04-10,2545.92,16521.59,1398.29,17456.58,1359.08,1296.62
2006-04-11,2554.66,16475.81,1386.08,17418.13,1362.23,1286.57
2006-04-12,2546.25,16310.76,1383.59,17162.55,1360.13,1288.12
2006-04-13,2544.38,16429.45,1405.72,17199.15,1332.33,1289.12
2006-04-18,2559.25,16637.53,1427.0,17232.86,1385.11,1307.28
2006-04-19,2585.84,16830.44,1437.84,17350.12,1396.7,1309.93
2006-04-20,2583.73,16944.34,1434.15,17317.53,1385.9,1311.46
2006-04-21,2603.45,16912.15,1451.31,17403.96,1416.79,1311.28
2006-04-24,2592.5,16705.67,1430.94,16914.4,1409.79,1308.11
2006-04-25,2583.61,16577.77,1431.15,16970.29,1399.77,1301.74
2006-04-26,2596.65,16672.66,1451.22,17055.93,1417.48,1305.41
2006-04-27,2601.06,16742.85,1452.53,17114.54,1416.73,1309.72
2006-04-28,2610.71,16661.3,1419.73,16906.23,1440.22,1310.61
2006-05-08,2657.78,17301.79,1452.23,17291.67,1497.1,1324.66
2006-05-09,2629.68,17133.99,1450.44,17190.91,1531.16,1325.14
2006-05-10,2642.89,17080.59,1451.09,16951.93,1545.69,1322.85
2006-05-11,2620.58,17140.78,1464.7,16862.14,1537.38,1305.92
2006-05-15,2534.83,16494.84,1413.98,16486.91,1664.09,1294.5
2006-05-16,2513.7,16393.11,1382.11,16158.42,1613.25,1292.08
2006-05-17,2548.69,16615.55,1401.47,16307.67,1625.15,1270.32
2006-05-18,2502.18,16266.52,1365.15,16087.18,1617.28,1261.81
2006-05-19,2493.98,16313.36,1372.29,16155.45,1659.55,1267.03
2006-05-22,2416.69,15805.52,1338.59,15857.87,1657.69,1262.07
2006-05-23,2429.55,15864.56,1329.86,15599.2,1604.55,1256.58
2006-05-24,2436.55,15822.64,1333.38,15907.2,1590.92,1258.57
2006-05-25,2404.45,15696.89,1295.76,15693.75,1591.43,1272.88
2006-05-26,2445.02,15895.1,1322.43,15970.76,1613.89,1280.16
2006-05-30,2441.54,15857.89,1317.7,15859.45,1657.29,1259.87
2006-06-01,2386.7,15645.27,1295.09,15503.74,1684.19,1285.71
2006-06-02,2419.42,15912.71,1309.04,15789.31,1669.4,1288.22
2006-06-05,2407.25,16016.23,1301.62,15668.31,1684.62,1265.29
2006-06-07,2355.43,15816.55,1266.84,15096.01,1589.55,1256.15
2006-06-08,2297.11,15450.11,1223.13,14633.03,1591.49,1257.93
2006-06-09,2337.44,15628.69,1235.65,14750.84,1551.38,1252.3
2006-06-12,2338.53,15621.44,1239.84,14833.01,1552.8,1237.44
2006-06-13,2293.35,15234.42,1203.86,14218.6,1548.49,1223.69
2006-06-14,2280.67,15247.92,1221.73,14309.56,1531.33,1230.04
2006-06-15,2302.43,15435.08,1219.4,14470.76,1533.98,1256.16
2006-06-16,2373.91,15842.65,1262.19,14879.34,1574.47,1251.54
2006-06-19,2367.9,15768.86,1251.67,14860.35,1586.29,1240.13
2006-06-20,2327.11,15608.97,1225.83,14648.41,1592.33,1240.12
2006-06-21,2329.6,15659.36,1227.19,14644.26,1598.12,1252.2
2006-06-22,2359.55,15826.7,1238.83,15135.69,1596.07,1245.6
2006-06-23,2343.03,15808.81,1228.62,15124.04,1605.71,1244.5
2006-06-26,2367.94,15804.81,1238.05,15152.4,1633.45,1250.56
2006-06-27,2357.58,15774.7,1247.54,15171.81,1639.55,1239.2
2006-06-28,2350.8,15742.66,1238.71,14886.11,1639.29,1246.0
2006-06-29,2386.77,15865.22,1263.02,15121.15,1671.62,1272.87
2006-06-30,2435.39,16267.62,1295.15,15505.18,1672.21,1270.2
2006-07-03,2438.26,16326.66,1294.61,15571.62,1697.28,1280.19
2006-07-05,2424.11,16267.18,1279.85,15523.94,1718.56,1270.91
2006-07-06,2448.07,16440.99,1263.96,15321.4,1741.47,1274.08
2006-07-07,2445.13,16459.78,1273.93,15307.61,1730.19,1265.48
2006-07-10,2438.45,16603.81,1299.29,15552.81,1734.33,1267.34
2006-07-11,2415.91,16490.13,1300.44,15473.82,1745.81,1272.43
2006-07-12,2422.76,16522.21,1296.69,15249.32,1740.0,1258.6
2006-07-13,2396.64,16305.48,1285.02,15097.95,1655.77,1242.28
2006-07-14,2363.55,16135.71,1255.13,14845.24,1665.21,1236.2
2006-07-18,2333.81,16043.94,1233.42,14437.24,1684.25,1236.86
2006-07-19,2341.79,16097.54,1233.65,14500.26,1645.16,1259.81
2006-07-20,2383.54,16472.62,1273.3,14946.84,1655.12,1249.13
2006-07-21,2371.37,16464.18,1271.33,14821.26,1665.33,1240.29
2006-07-24,2375.04,16480.59,1263.35,14794.5,1665.94,1260.91
2006-07-25,2407.56,16583.86,1279.77,15005.24,1685.46,1268.88
2006-07-26,2406.31,16617.24,1279.08,14884.07,1686.65,1268.4
2006-07-27,2444.66,16916.77,1296.27,15179.78,1675.17,1263.2
2006-07-28,2429.44,16955.04,1297.07,15342.87,1662.03,1278.55
2006-07-31,2445.43,16971.34,1297.82,15456.81,1612.73,1276.66
2006-08-01,2445.04,16911.37,1287.36,15440.91,1600.61,1270.92
2006-08-02,2453.99,17032.75,1295.11,15464.29,1600.87,1277.41
2006-08-03,2457.09,17048.42,1292.05,15470.37,1601.06,1280.27
2006-08-04,2462.92,16887.8,1304.51,15499.18,1570.15,1279.36
2006-08-07,2460.25,16953.55,1289.54,15154.06,1547.44,1275.77
2006-08-08,2465.04,17048.2,1311.1,15464.66,1580.58,1271.48
2006-08-10,2444.63,17222.14,1304.31,15630.91,1606.06,1271.81
2006-08-11,2450.63,17249.95,1292.1,15565.02,1605.93,1266.74
2006-08-14,2450.5,17290.01,1295.11,15857.11,1570.74,1268.21
2006-08-16,2453.43,17451.03,1315.61,16071.36,1616.41,1295.43
2006-08-17,2470.65,17373.05,1327.78,16020.84,1603.33,1297.48
2006-08-18,2483.53,17330.7,1331.1,16105.98,1598.02,1302.3
2006-08-21,2467.3,17007.88,1321.67,15969.04,1601.15,1297.52
2006-08-22,2480.99,17149.75,1334.96,16181.17,1613.35,1298.82
2006-08-23,2472.26,17088.39,1324.95,16163.03,1612.4,1292.99
2006-08-24,2446.11,16883.04,1315.73,15960.62,1623.02,1296.06
